,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
8973,15494,CCDC30,ENSG00000186409,0.0,1.0,1.0,2,0
8974,15495,NKRF,ENSG00000186416,0.0,1.0,1.0,1,0
8975,15497,FCAR,ENSG00000186431,0.0,1.0,1.0,5,0
8976,15498,KPNA4,ENSG00000186432,0.0,1.0,1.0,13,0
8977,15502,ZNF501,ENSG00000186446,0.0,1.0,1.0,2,0
8978,15503,ZNF197,ENSG00000186448,0.0,1.0,1.0,4,0
8979,15509,RPS23,ENSG00000186468,0.0,1.0,1.0,46,0
8980,15510,GNG2,ENSG00000186469,0.0,1.0,1.0,10,0
8981,15511,BTN3A2,ENSG00000186470,0.0,1.0,1.0,24,0
8982,15512,AKAP14,ENSG00000186471,0.0,1.0,1.0,1,0
8983,15516,INSIG1,ENSG00000186480,0.0,1.0,1.0,9,0
8984,15519,TMEM222,ENSG00000186501,0.0,1.0,1.0,2,0
8985,15523,ARHGAP30,ENSG00000186517,0.0,1.0,1.0,48,0
8986,15524,SEPTIN10,ENSG00000186522,0.0,1.0,1.0,2,0
8987,15528,SMYD4,ENSG00000186532,0.0,1.0,1.0,1,0
8988,15531,GPATCH8,ENSG00000186566,0.0,1.0,1.0,10,0
8989,15534,NF2,ENSG00000186575,0.0,1.0,1.0,7,0
8990,15535,SMIM29,ENSG00000186577,0.0,1.0,1.0,3,0
8991,15538,UBE2H,ENSG00000186591,0.0,1.0,1.0,13,0
8992,15541,KATNA1,ENSG00000186625,0.0,1.0,1.0,5,0
8993,15543,ARAP1,ENSG00000186635,0.0,1.0,1.0,21,0
8994,15547,CARMIL3,ENSG00000186648,0.0,1.0,1.0,1,0
8995,15550,ZFP91,ENSG00000186660,0.0,1.0,1.0,12,0
8996,15551,C17orf58,ENSG00000186665,0.0,1.0,1.0,1,0
8997,15555,LYRM7,ENSG00000186687,0.0,1.0,1.0,6,0
8998,15558,BCR,ENSG00000186716,0.0,1.0,1.0,4,0
8999,15563,SPIN4,ENSG00000186767,0.0,1.0,1.0,1,0
9000,15565,SPIN2B,ENSG00000186787,0.0,1.0,1.0,1,0
9001,15571,VSIG10L,ENSG00000186806,0.0,1.0,1.0,1,0
9002,15573,ZNF397,ENSG00000186812,0.0,1.0,1.0,2,0
9003,15574,ZSCAN30,ENSG00000186814,0.0,1.0,1.0,3,0
9004,15575,TPCN1,ENSG00000186815,0.0,1.0,1.0,10,0
9005,15576,LILRB4,ENSG00000186818,0.0,1.0,1.0,21,0
9006,15579,HEXIM1,ENSG00000186834,0.0,1.0,1.0,6,0
9007,15586,POFUT2,ENSG00000186866,0.0,1.0,1.0,5,0
9008,15588,MAPT,ENSG00000186868,0.0,1.0,1.0,1,0
9009,15597,ZDHHC17,ENSG00000186908,0.0,1.0,1.0,5,0
9010,15600,ZNF395,ENSG00000186918,0.0,1.0,1.0,4,0
9011,15606,PPARA,ENSG00000186951,0.0,1.0,1.0,5,0
9012,15620,RHD,ENSG00000187010,0.0,1.0,1.0,1,0
9013,15622,PNLIPRP1,ENSG00000187021,0.0,1.0,1.0,1,0
9014,15630,RPS19BP1,ENSG00000187051,0.0,1.0,1.0,4,0
9015,15637,PLCD1,ENSG00000187091,0.0,1.0,1.0,1,0
9016,15639,ENTPD5,ENSG00000187097,0.0,1.0,1.0,1,0
9017,15640,MITF,ENSG00000187098,0.0,1.0,1.0,3,0
9018,15642,NAP1L1,ENSG00000187109,0.0,1.0,1.0,16,0
9019,15643,LILRA5,ENSG00000187116,0.0,1.0,1.0,24,0
9020,15644,CMC1,ENSG00000187118,0.0,1.0,1.0,1,0
9021,15651,RNF220,ENSG00000187147,0.0,1.0,1.0,8,0
9022,15653,SHTN1,ENSG00000187164,0.0,1.0,1.0,28,0
9023,15663,MT1X,ENSG00000187193,0.0,1.0,1.0,1,0
9024,15664,GCNT1,ENSG00000187210,0.0,1.0,1.0,4,0
9025,15666,SESTD1,ENSG00000187231,0.0,1.0,1.0,9,0
9026,15668,FNBP1,ENSG00000187239,0.0,1.0,1.0,40,0
9027,15673,RSBN1L,ENSG00000187257,0.0,1.0,1.0,10,0
9028,15676,EPOR,ENSG00000187266,0.0,1.0,1.0,2,0
9029,15681,TAF9B,ENSG00000187325,0.0,1.0,1.0,5,0
9030,15683,MAGI2,ENSG00000187391,0.0,1.0,1.0,1,0
9031,15686,CHP1,ENSG00000187446,0.0,1.0,1.0,19,0
9032,15687,FPR3,ENSG00000187474,0.0,1.0,1.0,1,0
9033,15695,PTMA,ENSG00000187514,0.0,1.0,1.0,53,0
9034,15697,HSPA14,ENSG00000187522,0.0,1.0,1.0,7,0
9035,15699,SIRT7,ENSG00000187531,0.0,1.0,1.0,18,0
9036,15702,POTEG,ENSG00000187537,0.0,1.0,1.0,3,0
9037,15707,TLR5,ENSG00000187554,0.0,1.0,1.0,5,0
9038,15708,USP7,ENSG00000187555,0.0,1.0,1.0,23,0
9039,15717,TET3,ENSG00000187605,0.0,1.0,1.0,16,0
9040,15719,ISG15,ENSG00000187608,0.0,1.0,1.0,25,0
9041,15723,LIAT1,ENSG00000187624,0.0,1.0,1.0,1,0
9042,15725,RGPD1,ENSG00000187627,0.0,1.0,1.0,4,0
9043,15726,DHRS4L2,ENSG00000187630,0.0,1.0,1.0,5,0
9044,15729,VMAC,ENSG00000187650,0.0,1.0,1.0,1,0
9045,15733,B3GLCT,ENSG00000187676,0.0,1.0,1.0,1,0
9046,15736,TRPV2,ENSG00000187688,0.0,1.0,1.0,9,0
9047,15741,TMEM203,ENSG00000187713,0.0,1.0,1.0,4,0
9048,15748,TCEA1,ENSG00000187735,0.0,1.0,1.0,3,0
9049,15750,FANCA,ENSG00000187741,0.0,1.0,1.0,2,0
9050,15751,SECISBP2,ENSG00000187742,0.0,1.0,1.0,9,0
9051,15756,SEMA4D,ENSG00000187764,0.0,1.0,1.0,22,0
9052,15761,MCRS1,ENSG00000187778,0.0,1.0,1.0,3,0
9053,15763,FANCM,ENSG00000187790,0.0,1.0,1.0,2,0
9054,15765,ZNF70,ENSG00000187792,0.0,1.0,1.0,1,0
9055,15766,CARD9,ENSG00000187796,0.0,1.0,1.0,10,0
9056,15768,ZFP69B,ENSG00000187801,0.0,1.0,1.0,2,0
9057,15770,SOWAHD,ENSG00000187808,0.0,1.0,1.0,1,0
9058,15771,ZFP69,ENSG00000187815,0.0,1.0,1.0,1,0
9059,15774,TMEM220,ENSG00000187824,0.0,1.0,1.0,1,0
9060,15776,H1-2,ENSG00000187837,0.0,1.0,1.0,10,0
9061,15778,EIF4EBP1,ENSG00000187840,0.0,1.0,1.0,5,0
9062,15784,PABIR1,ENSG00000187866,0.0,1.0,1.0,4,0
9063,15787,FYB2,ENSG00000187889,0.0,1.0,1.0,1,0
9064,15797,ZFTRAF1,ENSG00000187954,0.0,1.0,1.0,8,0
9065,15801,KLHL17,ENSG00000187961,0.0,1.0,1.0,2,0
9066,15805,RINL,ENSG00000187994,0.0,1.0,1.0,3,0
9067,15808,TPRG1,ENSG00000188001,0.0,1.0,1.0,1,0
9068,15809,MORN2,ENSG00000188010,0.0,1.0,1.0,1,0
9069,15812,UBQLN2,ENSG00000188021,0.0,1.0,1.0,7,0
9070,15818,NWD1,ENSG00000188039,0.0,1.0,1.0,2,0
9071,15819,ARL4C,ENSG00000188042,0.0,1.0,1.0,12,0
9072,15822,TREML4,ENSG00000188056,0.0,1.0,1.0,3,0
9073,15827,PLA2G4E,ENSG00000188089,0.0,1.0,1.0,1,0
9074,15841,NHS,ENSG00000188158,0.0,1.0,1.0,2,0
9075,15848,ZC3H6,ENSG00000188177,0.0,1.0,1.0,8,0
9076,15849,LAMTOR4,ENSG00000188186,0.0,1.0,1.0,32,0
9077,15853,DCUN1D3,ENSG00000188215,0.0,1.0,1.0,2,0
9078,15856,ZNF793,ENSG00000188227,0.0,1.0,1.0,1,0
9079,15857,TUBB4B,ENSG00000188229,0.0,1.0,1.0,9,0
9080,15859,COMMD6,ENSG00000188243,0.0,1.0,1.0,10,0
9081,15865,RUFY4,ENSG00000188282,0.0,1.0,1.0,1,0
9082,15866,ZNF383,ENSG00000188283,0.0,1.0,1.0,2,0
9083,15867,HES4,ENSG00000188290,0.0,1.0,1.0,4,0
9084,15869,ZNF669,ENSG00000188295,0.0,1.0,1.0,2,0
9085,15873,PLSCR1,ENSG00000188313,0.0,1.0,1.0,27,0
9086,15874,C3orf62,ENSG00000188315,0.0,1.0,1.0,10,0
9087,15882,GTF2F2,ENSG00000188342,0.0,1.0,1.0,2,0
9088,15884,FOCAD,ENSG00000188352,0.0,1.0,1.0,3,0
9089,15886,ZP3,ENSG00000188372,0.0,1.0,1.0,1,0
9090,15888,H3-5,ENSG00000188375,0.0,1.0,1.0,14,0
9091,15896,SELL,ENSG00000188404,0.0,1.0,1.0,76,0
9092,15898,CHM,ENSG00000188419,0.0,1.0,1.0,2,0
9093,15900,BLOC1S5,ENSG00000188428,0.0,1.0,1.0,7,0
9094,15901,CERKL,ENSG00000188452,0.0,1.0,1.0,14,0
9095,15904,H2AX,ENSG00000188486,0.0,1.0,1.0,1,0
9096,15907,ACTMAP,ENSG00000188493,0.0,1.0,1.0,2,0
9097,15915,HBA2,ENSG00000188536,0.0,1.0,1.0,3,0
9098,15916,DUSP28,ENSG00000188542,0.0,1.0,1.0,1,0
9099,15918,NBR1,ENSG00000188554,0.0,1.0,1.0,22,0
9100,15920,RALGAPA2,ENSG00000188559,0.0,1.0,1.0,10,0
9101,15921,NDOR1,ENSG00000188566,0.0,1.0,1.0,1,0
9102,15929,FAM72B,ENSG00000188610,0.0,1.0,1.0,2,0
9103,15931,SUMO2,ENSG00000188612,0.0,1.0,1.0,15,0
9104,15932,NANOS1,ENSG00000188613,0.0,1.0,1.0,1,0
9105,15937,RTL6,ENSG00000188636,0.0,1.0,1.0,1,0
9106,15938,DPYD,ENSG00000188641,0.0,1.0,1.0,33,0
9107,15940,PTAR1,ENSG00000188647,0.0,1.0,1.0,8,0
9108,15947,PARVB,ENSG00000188677,0.0,1.0,1.0,6,0
9109,15949,UROS,ENSG00000188690,0.0,1.0,1.0,2,0
9110,15952,ZDHHC9,ENSG00000188706,0.0,1.0,1.0,2,0
9111,15955,SMIM15,ENSG00000188725,0.0,1.0,1.0,4,0
9112,15958,FAM221A,ENSG00000188732,0.0,1.0,1.0,1,0
9113,15961,RBM34,ENSG00000188739,0.0,1.0,1.0,2,0
9114,15974,ZNF548,ENSG00000188785,0.0,1.0,1.0,1,0
9115,15975,MTF1,ENSG00000188786,0.0,1.0,1.0,8,0
9116,15979,NHLRC3,ENSG00000188811,0.0,1.0,1.0,5,0
9117,15983,CALHM6,ENSG00000188820,0.0,1.0,1.0,5,0
9118,15985,SLX4,ENSG00000188827,0.0,1.0,1.0,1,0
9119,15987,RPL14,ENSG00000188846,0.0,1.0,1.0,55,0
9120,15990,ZNF563,ENSG00000188868,0.0,1.0,1.0,1,0
9121,15996,MSL1,ENSG00000188895,0.0,1.0,1.0,27,0
9122,15997,ENSG00000188897,ENSG00000188897,0.0,1.0,1.0,1,0
9123,15998,LRRK2,ENSG00000188906,0.0,1.0,1.0,41,0
9124,16001,INSYN2A,ENSG00000188916,0.0,1.0,1.0,1,0
9125,16002,TRMT2B,ENSG00000188917,0.0,1.0,1.0,1,0
9126,16003,HACD4,ENSG00000188921,0.0,1.0,1.0,13,0
9127,16006,FAM120AOS,ENSG00000188938,0.0,1.0,1.0,8,0
9128,16009,NOC2L,ENSG00000188976,0.0,1.0,1.0,3,0
9129,16012,NELFB,ENSG00000188986,0.0,1.0,1.0,11,0
9130,16016,ZNF292,ENSG00000188994,0.0,1.0,1.0,14,0
9131,16018,KCTD21,ENSG00000188997,0.0,1.0,1.0,6,0
9132,16020,ADAT2,ENSG00000189007,0.0,1.0,1.0,1,0
9133,16025,ZNF567,ENSG00000189042,0.0,1.0,1.0,1,0
9134,16026,NDUFA4,ENSG00000189043,0.0,1.0,1.0,31,0
9135,16029,RNFT1,ENSG00000189050,0.0,1.0,1.0,4,0
9136,16032,RELN,ENSG00000189056,0.0,1.0,1.0,1,0
9137,16035,H1-0,ENSG00000189060,0.0,1.0,1.0,12,0
9138,16037,LITAF,ENSG00000189067,0.0,1.0,1.0,31,0
9139,16038,VSTM1,ENSG00000189068,0.0,1.0,1.0,9,0
9140,16040,ARID2,ENSG00000189079,0.0,1.0,1.0,7,0
9141,16042,SF3B3,ENSG00000189091,0.0,1.0,1.0,10,0
9142,16045,BLOC1S3,ENSG00000189114,0.0,1.0,1.0,4,0
9143,16047,ANKRD34B,ENSG00000189127,0.0,1.0,1.0,4,0
9144,16050,NKAPL,ENSG00000189134,0.0,1.0,1.0,1,0
9145,16056,JPT1,ENSG00000189159,0.0,1.0,1.0,10,0
9146,16061,ZNF33A,ENSG00000189180,0.0,1.0,1.0,2,0
9147,16065,DCAF8L2,ENSG00000189186,0.0,1.0,1.0,1,0
9148,16066,ZNF600,ENSG00000189190,0.0,1.0,1.0,4,0
9149,16069,C15orf61,ENSG00000189227,0.0,1.0,1.0,1,0
9150,16070,NUGGC,ENSG00000189233,0.0,1.0,1.0,1,0
9151,16071,TSPYL1,ENSG00000189241,0.0,1.0,1.0,4,0
9152,16076,GJB5,ENSG00000189280,0.0,1.0,1.0,1,0
9153,16077,FHIT,ENSG00000189283,0.0,1.0,1.0,1,0
9154,16079,ZKSCAN3,ENSG00000189298,0.0,1.0,1.0,3,0
9155,16081,RRP7A,ENSG00000189306,0.0,1.0,1.0,12,0
9156,16082,LIN54,ENSG00000189308,0.0,1.0,1.0,1,0
9157,16083,FAM53B,ENSG00000189319,0.0,1.0,1.0,9,0
9158,16088,KAZN,ENSG00000189337,0.0,1.0,1.0,1,0
9159,16089,SLC35E2B,ENSG00000189339,0.0,1.0,1.0,6,0
9160,16091,TOGARAM2,ENSG00000189350,0.0,1.0,1.0,1,0
9161,16095,GSPT2,ENSG00000189369,0.0,1.0,1.0,2,0
9162,16097,C8orf76,ENSG00000189376,0.0,1.0,1.0,2,0
9163,16100,HMGB1,ENSG00000189403,0.0,1.0,1.0,22,0
9164,16108,BLOC1S2,ENSG00000196072,0.0,1.0,1.0,16,0
9165,16109,SYCP2,ENSG00000196074,0.0,1.0,1.0,5,0
9166,16111,IL1RAP,ENSG00000196083,0.0,1.0,1.0,3,0
9167,16114,PAX5,ENSG00000196092,0.0,1.0,1.0,1,0
9168,16121,TDRD7,ENSG00000196116,0.0,1.0,1.0,11,0
9169,16125,HLA-DRB1,ENSG00000196126,0.0,1.0,1.0,55,0
9170,16129,AKR1C3,ENSG00000196139,0.0,1.0,1.0,1,0
9171,16130,SPATS2L,ENSG00000196141,0.0,1.0,1.0,12,0
9172,16132,WDSUB1,ENSG00000196151,0.0,1.0,1.0,1,0
9173,16134,S100A4,ENSG00000196154,0.0,1.0,1.0,78,0
9174,16135,PLEKHG4,ENSG00000196155,0.0,1.0,1.0,1,0
9175,16141,ACADSB,ENSG00000196177,0.0,1.0,1.0,3,0
9176,16142,STK40,ENSG00000196182,0.0,1.0,1.0,16,0
9177,16144,TMEM63A,ENSG00000196187,0.0,1.0,1.0,5,0
9178,16146,SEMA4A,ENSG00000196189,0.0,1.0,1.0,9,0
9179,16148,MPHOSPH8,ENSG00000196199,0.0,1.0,1.0,7,0
9180,16150,SIRPB2,ENSG00000196209,0.0,1.0,1.0,8,0
9181,16151,ZNF766,ENSG00000196214,0.0,1.0,1.0,1,0
9182,16152,RYR1,ENSG00000196218,0.0,1.0,1.0,1,0
9183,16155,FAM217B,ENSG00000196227,0.0,1.0,1.0,11,0
9184,16157,TUBB,ENSG00000196230,0.0,1.0,1.0,9,0
9185,16159,SUPT5H,ENSG00000196235,0.0,1.0,1.0,19,0
9186,16160,XPNPEP3,ENSG00000196236,0.0,1.0,1.0,4,0
9187,16163,ZNF107,ENSG00000196247,0.0,1.0,1.0,3,0
9188,16166,PPIA,ENSG00000196262,0.0,1.0,1.0,19,0
9189,16169,ZNF836,ENSG00000196267,0.0,1.0,1.0,1,0
9190,16170,ZNF493,ENSG00000196268,0.0,1.0,1.0,4,0
9191,16171,GTF2IRD2,ENSG00000196275,0.0,1.0,1.0,4,0
9192,16173,SUPT3H,ENSG00000196284,0.0,1.0,1.0,1,0
9193,16175,NIF3L1,ENSG00000196290,0.0,1.0,1.0,2,0
9194,16177,IARS1,ENSG00000196305,0.0,1.0,1.0,3,0
9195,16178,POM121,ENSG00000196313,0.0,1.0,1.0,11,0
9196,16179,ZBTB44,ENSG00000196323,0.0,1.0,1.0,6,0
9197,16180,GIMAP5,ENSG00000196329,0.0,1.0,1.0,9,0
9198,16188,CD55,ENSG00000196352,0.0,1.0,1.0,43,0
9199,16189,CPNE4,ENSG00000196353,0.0,1.0,1.0,1,0
9200,16190,ZNF565,ENSG00000196357,0.0,1.0,1.0,1,0
9201,16193,WDR5,ENSG00000196363,0.0,1.0,1.0,5,0
9202,16194,LONP1,ENSG00000196365,0.0,1.0,1.0,7,0
9203,16195,TRRAP,ENSG00000196367,0.0,1.0,1.0,12,0
9204,16198,FUT4,ENSG00000196371,0.0,1.0,1.0,9,0
9205,16199,ASB13,ENSG00000196372,0.0,1.0,1.0,4,0
9206,16203,ZNF140,ENSG00000196387,0.0,1.0,1.0,1,0
9207,16206,PTPN1,ENSG00000196396,0.0,1.0,1.0,19,0
9208,16207,EVL,ENSG00000196405,0.0,1.0,1.0,5,0
9209,16213,ZNF765,ENSG00000196417,0.0,1.0,1.0,2,0
9210,16214,ZNF124,ENSG00000196418,0.0,1.0,1.0,3,0
9211,16215,XRCC6,ENSG00000196419,0.0,1.0,1.0,19,0
9212,16218,PPP1R26,ENSG00000196422,0.0,1.0,1.0,4,0
9213,16220,TSC22D2,ENSG00000196428,0.0,1.0,1.0,4,0
9214,16223,NPIPB15,ENSG00000196436,0.0,1.0,1.0,4,0
9215,16225,ARMCX4,ENSG00000196440,0.0,1.0,1.0,1,0
9216,16226,YRDC,ENSG00000196449,0.0,1.0,1.0,5,0
9217,16227,ZNF777,ENSG00000196453,0.0,1.0,1.0,1,0
9218,16228,PIK3R4,ENSG00000196455,0.0,1.0,1.0,4,0
9219,16229,ZNF775,ENSG00000196456,0.0,1.0,1.0,1,0
9220,16230,ZNF605,ENSG00000196458,0.0,1.0,1.0,1,0
9221,16231,TRAPPC2,ENSG00000196459,0.0,1.0,1.0,3,0
9222,16236,SIAH1,ENSG00000196470,0.0,1.0,1.0,1,0
9223,16238,C20orf96,ENSG00000196476,0.0,1.0,1.0,1,0
9224,16241,NCOR2,ENSG00000196498,0.0,1.0,1.0,19,0
9225,16242,SULT1A1,ENSG00000196502,0.0,1.0,1.0,24,0
9226,16244,PRPF40A,ENSG00000196504,0.0,1.0,1.0,27,0
9227,16245,GDAP2,ENSG00000196505,0.0,1.0,1.0,5,0
9228,16246,TCEAL3,ENSG00000196507,0.0,1.0,1.0,2,0
9229,16247,ANAPC7,ENSG00000196510,0.0,1.0,1.0,2,0
9230,16248,TPK1,ENSG00000196511,0.0,1.0,1.0,4,0
9231,16249,SLC6A9,ENSG00000196517,0.0,1.0,1.0,1,0
9232,16251,NACA,ENSG00000196531,0.0,1.0,1.0,52,0
9233,16252,MYO18A,ENSG00000196535,0.0,1.0,1.0,9,0
9234,16255,BORCS6,ENSG00000196544,0.0,1.0,1.0,1,0
9235,16256,MAN2A2,ENSG00000196547,0.0,1.0,1.0,8,0
9236,16258,FAM72A,ENSG00000196550,0.0,1.0,1.0,3,0
9237,16261,SULF2,ENSG00000196562,0.0,1.0,1.0,45,0
9238,16263,LAMA2,ENSG00000196569,0.0,1.0,1.0,1,0
9239,16265,PLXNB2,ENSG00000196576,0.0,1.0,1.0,24,0
9240,16270,MRTFA,ENSG00000196588,0.0,1.0,1.0,10,0
9241,16272,HDAC2,ENSG00000196591,0.0,1.0,1.0,13,0
9242,16273,ZNF782,ENSG00000196597,0.0,1.0,1.0,1,0
9243,16275,POTEF,ENSG00000196604,0.0,1.0,1.0,1,0
9244,16276,ZNF846,ENSG00000196605,0.0,1.0,1.0,1,0
9245,16280,TCF4,ENSG00000196628,0.0,1.0,1.0,5,0
9246,16281,WNK3,ENSG00000196632,0.0,1.0,1.0,1,0
9247,16282,SDHAF3,ENSG00000196636,0.0,1.0,1.0,1,0
9248,16284,RABL6,ENSG00000196642,0.0,1.0,1.0,6,0
9249,16285,ZNF136,ENSG00000196646,0.0,1.0,1.0,2,0
9250,16286,ZKSCAN5,ENSG00000196652,0.0,1.0,1.0,4,0
9251,16288,TRAPPC4,ENSG00000196655,0.0,1.0,1.0,3,0
9252,16289,IFT70B,ENSG00000196659,0.0,1.0,1.0,1,0
9253,16291,TECPR2,ENSG00000196663,0.0,1.0,1.0,4,0
9254,16292,TLR7,ENSG00000196664,0.0,1.0,1.0,13,0
9255,16294,ZFP62,ENSG00000196670,0.0,1.0,1.0,2,0
9256,16296,TOMM7,ENSG00000196683,0.0,1.0,1.0,18,0
9257,16297,HSH2D,ENSG00000196684,0.0,1.0,1.0,9,0
9258,16300,ZNF512B,ENSG00000196700,0.0,1.0,1.0,2,0
9259,16301,AMZ2,ENSG00000196704,0.0,1.0,1.0,7,0
9260,16302,ZNF431,ENSG00000196705,0.0,1.0,1.0,1,0
9261,16304,NF1,ENSG00000196712,0.0,1.0,1.0,10,0
9262,16305,VKORC1L1,ENSG00000196715,0.0,1.0,1.0,3,0
9263,16307,DAPK1,ENSG00000196730,0.0,1.0,1.0,15,0
9264,16309,HLA-DQA1,ENSG00000196735,0.0,1.0,1.0,5,0
9265,16311,GM2A,ENSG00000196743,0.0,1.0,1.0,22,0
9266,16312,H2AC13,ENSG00000196747,0.0,1.0,1.0,1,0
9267,16315,ZNF700,ENSG00000196757,0.0,1.0,1.0,4,0
9268,16318,CD47,ENSG00000196776,0.0,1.0,1.0,27,0
9269,16321,MAML3,ENSG00000196782,0.0,1.0,1.0,15,0
9270,16323,STRN3,ENSG00000196792,0.0,1.0,1.0,6,0
9271,16327,CHRNG,ENSG00000196811,0.0,1.0,1.0,1,0
9272,16328,ZSCAN16,ENSG00000196812,0.0,1.0,1.0,1,0
9273,16329,MVB12B,ENSG00000196814,0.0,1.0,1.0,2,0
9274,16330,ILRUN,ENSG00000196821,0.0,1.0,1.0,15,0
9275,16334,ADA,ENSG00000196839,0.0,1.0,1.0,2,0
9276,16337,PPTC7,ENSG00000196850,0.0,1.0,1.0,16,0
9277,16340,RGPD4,ENSG00000196862,0.0,1.0,1.0,3,0
9278,16341,NHLRC2,ENSG00000196865,0.0,1.0,1.0,4,0
9279,16343,ZFP28,ENSG00000196867,0.0,1.0,1.0,1,0
9280,16344,CRACDL,ENSG00000196872,0.0,1.0,1.0,2,0
9281,16345,ZNG1C,ENSG00000196873,0.0,1.0,1.0,10,0
9282,16347,LAMB3,ENSG00000196878,0.0,1.0,1.0,2,0
9283,16350,KPNA5,ENSG00000196911,0.0,1.0,1.0,2,0
9284,16352,ARHGEF12,ENSG00000196914,0.0,1.0,1.0,3,0
9285,16354,PDLIM7,ENSG00000196923,0.0,1.0,1.0,8,0
9286,16355,FLNA,ENSG00000196924,0.0,1.0,1.0,65,0
9287,16358,FAM3C,ENSG00000196937,0.0,1.0,1.0,2,0
9288,16362,SLC39A10,ENSG00000196950,0.0,1.0,1.0,2,0
9289,16363,CASP4,ENSG00000196954,0.0,1.0,1.0,20,0
9290,16364,AP2A1,ENSG00000196961,0.0,1.0,1.0,2,0
9291,16365,ZNF585A,ENSG00000196967,0.0,1.0,1.0,2,0
9292,16366,FUT11,ENSG00000196968,0.0,1.0,1.0,8,0
9293,16368,ANXA4,ENSG00000196975,0.0,1.0,1.0,13,0
9294,16369,LAGE3,ENSG00000196976,0.0,1.0,1.0,2,0
9295,16372,NPIPB9,ENSG00000196993,0.0,1.0,1.0,1,0
9296,16373,WDR45,ENSG00000196998,0.0,1.0,1.0,8,0
9297,16374,METTL9,ENSG00000197006,0.0,1.0,1.0,49,0
9298,16376,ZNF429,ENSG00000197013,0.0,1.0,1.0,2,0
9299,16377,ZNF470,ENSG00000197016,0.0,1.0,1.0,1,0
9300,16378,SERTAD1,ENSG00000197019,0.0,1.0,1.0,4,0
9301,16379,ZNF100,ENSG00000197020,0.0,1.0,1.0,3,0
9302,16381,ZNF398,ENSG00000197024,0.0,1.0,1.0,4,0
9303,16382,ZSCAN25,ENSG00000197037,0.0,1.0,1.0,1,0
9304,16383,ANXA6,ENSG00000197043,0.0,1.0,1.0,39,0
9305,16385,GMFB,ENSG00000197045,0.0,1.0,1.0,8,0
9306,16386,SIGLEC15,ENSG00000197046,0.0,1.0,1.0,5,0
9307,16389,ZMYM1,ENSG00000197056,0.0,1.0,1.0,2,0
9308,16391,H4C3,ENSG00000197061,0.0,1.0,1.0,10,0
9309,16393,MAFG,ENSG00000197063,0.0,1.0,1.0,8,0
9310,16394,ARRDC1,ENSG00000197070,0.0,1.0,1.0,2,0
9311,16397,IGF2R,ENSG00000197081,0.0,1.0,1.0,37,0
9312,16400,DYNC1H1,ENSG00000197102,0.0,1.0,1.0,36,0
9313,16403,PCBP2,ENSG00000197111,0.0,1.0,1.0,23,0
9314,16405,SLC25A29,ENSG00000197119,0.0,1.0,1.0,1,0
9315,16406,PGAP1,ENSG00000197121,0.0,1.0,1.0,2,0
9316,16407,SRC,ENSG00000197122,0.0,1.0,1.0,1,0
9317,16413,PCNX3,ENSG00000197136,0.0,1.0,1.0,5,0
9318,16414,ADAM32,ENSG00000197140,0.0,1.0,1.0,2,0
9319,16415,ACSL5,ENSG00000197142,0.0,1.0,1.0,6,0
9320,16416,LRRC8B,ENSG00000197147,0.0,1.0,1.0,1,0
9321,16417,ABCB8,ENSG00000197150,0.0,1.0,1.0,1,0
9322,16419,SND1,ENSG00000197157,0.0,1.0,1.0,21,0
9323,16421,SULT1A2,ENSG00000197165,0.0,1.0,1.0,4,0
9324,16423,PSMD12,ENSG00000197170,0.0,1.0,1.0,9,0
9325,16427,NOL4L,ENSG00000197183,0.0,1.0,1.0,3,0
9326,16429,SLC22A4,ENSG00000197208,0.0,1.0,1.0,7,0
9327,16431,ENTPD4,ENSG00000197217,0.0,1.0,1.0,14,0
9328,16432,C1D,ENSG00000197223,0.0,1.0,1.0,7,0
9329,16433,TBC1D9B,ENSG00000197226,0.0,1.0,1.0,17,0
9330,16438,SERPINA1,ENSG00000197249,0.0,1.0,1.0,70,0
9331,16440,KANK2,ENSG00000197256,0.0,1.0,1.0,1,0
9332,16442,GTF2E2,ENSG00000197265,0.0,1.0,1.0,9,0
9333,16443,IL27,ENSG00000197272,0.0,1.0,1.0,1,0
9334,16447,SYNGAP1,ENSG00000197283,0.0,1.0,1.0,1,0
9335,16449,BLM,ENSG00000197299,0.0,1.0,1.0,1,0
9336,16450,KRBOX5,ENSG00000197302,0.0,1.0,1.0,2,0
9337,16452,DDI2,ENSG00000197312,0.0,1.0,1.0,4,0
9338,16453,SVIL,ENSG00000197321,0.0,1.0,1.0,15,0
9339,16454,TRIM33,ENSG00000197323,0.0,1.0,1.0,15,0
9340,16455,LRP10,ENSG00000197324,0.0,1.0,1.0,10,0
9341,16456,PELI1,ENSG00000197329,0.0,1.0,1.0,17,0
9342,16457,ZNF655,ENSG00000197343,0.0,1.0,1.0,8,0
9343,16458,MRPL21,ENSG00000197345,0.0,1.0,1.0,13,0
9344,16460,UAP1L1,ENSG00000197355,0.0,1.0,1.0,2,0
9345,16463,ZNF786,ENSG00000197362,0.0,1.0,1.0,2,0
9346,16465,ZNF675,ENSG00000197372,0.0,1.0,1.0,2,0
9347,16466,SLC22A5,ENSG00000197375,0.0,1.0,1.0,3,0
